,result,compensation,internal_c_i
1,0.5285810125989374,True,45.156716106854965
2,0.5566238504986704,True,45.29000607316758
3,0.555058250457085,True,45.73162242191346
4,0.5730361475796494,True,45.59424959794991
5,0.6659246716079987,True,49.82796922285517
6,0.6508939918923559,True,49.37501435466138
7,0.6100672742636928,True,47.83052575763157
8,0.6257067444523965,True,47.664856849932164
9,0.6374794598132982,True,43.7248695144048
10,0.6105217689518012,True,44.70951492615152
11,0.6196195639991958,True,43.36926837944247
12,0.6101117529840973,True,45.66021642134779
13,0.6378873369530126,True,46.94825396376632
14,0.6142279922250051,True,44.40785232965203
15,0.6107585118649913,True,43.980016052772996
16,0.6080731744635464,True,43.19307925817996
17,0.6145107927609598,True,43.624864955331226
18,0.6824930164330127,True,43.0240106101112
19,0.5823468390354031,True,43.455578796382106
20,0.6453719510033817,True,42.12200871415733
21,0.636940115063944,True,41.69693083207381
22,0.6532643794478734,True,41.80516067555096
23,0.6102990481653751,True,44.7883491470777
24,0.608547106107061,True,44.74489570874135
25,0.6264010092782246,True,46.00161161840795
26,0.6097085365254818,True,43.50789739826129
27,0.5969861152329752,True,43.01297101324915
28,0.6193318632445605,True,44.627018941038806
29,0.6421331514168204,True,45.53677505391546
30,0.6558193133174246,True,45.182326680298
31,0.6189319467543326,True,43.111619835353366
32,0.623751909228873,True,42.85630785227117
33,0.6487663432081087,True,42.43957533669739
34,0.6041456078606362,True,41.683159328557714
35,0.6608986733098307,True,42.755718178607935
36,0.6413454181617136,True,42.60874021739317
37,0.6067178596391372,True,42.63317949853537
38,0.6407204120470501,True,43.78352211374473
39,0.6597940202265116,True,40.603766817235844
40,0.6620465172272375,True,40.86408212829268
41,0.6723225375366477,True,40.55852926987259
42,0.7528331888991345,True,41.17536367240056
43,0.7320421943857764,True,41.01052486445492
44,0.608579749364988,True,40.00398220015183
45,0.5826584534218413,True,40.76300386562459
46,0.7464699153753082,True,40.94926229779433
47,0.600559711766867,True,41.29003065807995
48,0.5672989625138416,True,40.29919529699777
49,0.7816902465254312,True,42.016732391350224
50,0.47831051229730503,True,42.04568085365293
51,0.4909385616112184,True,43.063547277364314
52,0.46882640307995005,True,42.44315800655576
53,0.4673543766050094,True,41.48499030416367
54,0.44577239884132774,True,41.726241510763934
55,0.46489947541113524,True,41.854347701032474
56,0.47907367040341636,True,43.09335013498178
57,0.46457978814959144,True,42.91596877699577
58,0.6589109029452916,True,40.90350777152984
59,0.4416598247790649,True,42.155656704526564
60,0.5746273330409094,True,40.9937815847881
61,0.48163685132001754,True,43.53198679572522
62,0.5845573744396639,True,40.76681477383909
63,0.46616779059180236,True,42.9945069044112
64,0.5903174683472823,True,41.59229027203655
65,0.43502711586493964,True,41.00917464326361
66,0.7034252264489744,True,41.78737125429633
67,0.6981680412487117,True,41.42954137299218
68,0.7493385710859995,True,41.63168092339226
69,0.703771120712772,True,42.00146336421175
70,0.8012569739778603,True,42.208300417692165
71,0.5675105597990536,True,40.143898127750454
72,0.6966037197562446,True,40.82667415063269
73,0.7777179461244956,True,40.947131919575625
74,0.6012430435796994,True,38.59598830156709
75,0.5511297726351294,True,38.15874577028792
76,1.0854679000529939,True,42.65515263524965
77,0.9156570002457671,True,40.65662929058904
78,0.7566294116707599,True,38.69919704544899
79,0.9035823482895456,True,39.55250409391156
80,1.0046034001321935,True,40.865714004378226
81,0.7652719825990074,True,37.84309635355427
82,1.1146522986146696,True,41.340002041254884
83,0.6357043872735906,True,36.79605671890367
84,1.176850257560976,True,41.919929384240476
85,0.591550346866949,True,36.204864416453795
86,1.0475435550490757,True,40.03282158435639
87,1.171248305679069,True,41.41204717608218
88,1.0799769898274691,True,40.20315684984504
89,0.5622551738158801,True,35.88258194699223
90,0.5757226628868937,True,35.7915200883211
91,0.9007120714647017,True,38.65391623394606
92,0.5376209629612287,True,36.00434842571442
93,0.9800840986321375,True,39.465089950839534
94,0.5884412831239129,True,36.25637079786288
95,1.1505649694358089,True,41.096516624930615
96,1.0805486189830076,True,40.550789558980405
97,0.8271886449091226,True,38.28450111627536
98,0.5902322969557721,True,36.361362422630144
99,0.8860315577787794,True,38.62371305216987
100,1.0468480744290316,True,40.24315059908824
101,0.7957053387854649,True,37.34334259938148
102,0.9113063841909482,True,38.0058367111687
103,1.0409735355665395,True,38.80886727638677
104,1.002507582599797,True,38.3409252528003
105,0.9875047459206464,True,37.747140026638
106,0.9866119982164407,True,37.79296189779627
107,1.0069203019518778,True,36.142149360298156
108,0.6229974073488171,True,34.41003916658754
109,0.9963354345112314,True,30.22452171297064
110,0.9139768238322398,True,29.061472280864006
111,1.1259614154426056,True,30.209512978719292
112,0.9127373331800057,True,28.619000455521117
113,0.9527411794711185,True,28.082578846879212
114,0.7606265919466474,True,28.219089651960697
115,0.7863383162442313,True,29.28536711711262
116,0.7833996817064575,True,31.087105602671496
117,0.7799040221749425,True,30.679440069978373
118,0.7445442388921552,True,29.555589424907247
119,0.7523266309529288,True,29.685565783542586
120,0.7510799571111009,True,30.244332222891263
121,0.7765417895394737,True,29.242853377606554
122,0.7717211812150206,True,28.766114493591033
123,0.8510752241334856,True,28.82289685192442
124,0.7626018680797584,True,30.145418453138507
125,0.7839680139222787,True,28.84914878135923
126,0.7357841273787359,True,28.773184258357666
127,0.7537508995388036,True,29.751636969616616
128,0.7390255487059213,True,28.96783965651
129,0.808320241736903,True,28.247290254914176
130,0.7543944082704791,True,29.441464712011744
131,0.7796613238899495,True,30.202712707756454
132,0.8111734448343663,True,28.993975660206825
133,0.7641955050810099,True,27.73710080528118
134,0.7413165964420073,True,28.779390791387964
135,0.6484193302190864,True,29.647876344585015
136,0.7415972342230006,True,30.207227352755556
137,0.7515556394782755,True,28.97522464355458
138,0.7962179501990203,True,29.128873734593142
139,0.801258604013667,True,29.759679401594365
140,0.7655264683957325,True,29.45642361512852
141,0.7828249789811026,True,29.830124826324074
142,0.8705868742237015,True,28.527978356996083
143,0.840159305460758,True,30.786001959474298
144,0.8019329119830046,True,30.368828302330524
145,0.6927230432141256,True,29.397534813249226
146,0.9083090820937235,True,29.067462256212917
147,0.8063375301279267,True,29.662564473973628
148,0.612304382013335,True,29.59567291118444
149,0.5713324575819907,True,29.571285467388616
150,0.6931444660702284,True,34.37680419654203
151,0.6493185649417602,True,32.855147064642956
152,0.6706639975536193,True,33.93661064170911
153,0.6592583732311033,True,32.71362158485453
154,0.715947029874576,True,34.8007592620931
155,0.6662390478507774,True,33.760842089930875
156,0.7081742220801681,True,34.60688556657546
157,0.7194198513689317,True,35.290571189527725
158,0.7045725078849576,True,34.73977284624298
159,0.7365550559354335,True,35.05346238276085
160,0.6414581595109752,True,31.322328582284143
161,0.6065257209086411,True,30.849751797913704
162,0.6753610625994052,True,33.285805044446185
163,0.691699884619597,True,31.62088828353556
164,0.9170664018470968,True,30.26484264762687
165,0.905321116519316,True,31.097006272374422
166,0.928880501102497,True,31.11064039991891
167,0.7428785068169099,True,33.032346620889946
168,0.6850003756302077,True,33.350842225204325
169,0.6906755324574344,True,32.91646434782095
170,0.6974299457542767,True,33.15909918095092
171,0.7301979455356135,True,32.8886866991974
172,0.6754542179209857,True,33.23514605082707
173,0.6822211726308995,True,32.981470840279286
174,0.7481663163646071,True,37.45675130206353
